0.1,0.4936554693,0.2540795602,0.2546163778
0.2,0.7401587944,0.2768308481,0.2899118142
0.3,1.111858206,0.2917971358,0.3301171382
0.4,1.468249777,0.3170108993,0.3478069652
0.5,1.795130827,0.3491821862,0.3615901607
0.6,2.081257747,0.3546969477,0.364063303
0.7,2.548222044,0.3535709368,0.3633806583
0.8,2.873484774,0.3527524024,0.3632690041
0.9,3.24408002,0.3523084424,0.3631153233
